word_id,word_no,label,training_sample_count,example_sample_ids,label_variants,duplicate_label_word_count,duplicate_label_word_ids,source_split
WORD1177,1177,솔직,80,NIA_SL_WORD1177_REAL01_D_morpheme|NIA_SL_WORD1177_REAL01_F_morpheme|NIA_SL_WORD1177_REAL01_L_morpheme|NIA_SL_WORD1177_REAL01_R_morpheme|NIA_SL_WORD1177_REAL01_U_morpheme,솔직:80,1,WORD1177,Training
WORD1178,1178,꼬마,80,NIA_SL_WORD1178_REAL01_D_morpheme|NIA_SL_WORD1178_REAL01_F_morpheme|NIA_SL_WORD1178_REAL01_L_morpheme|NIA_SL_WORD1178_REAL01_R_morpheme|NIA_SL_WORD1178_REAL01_U_morpheme,꼬마:80,1,WORD1178,Training
WORD1179,1179,바보,80,NIA_SL_WORD1179_REAL01_D_morpheme|NIA_SL_WORD1179_REAL01_F_morpheme|NIA_SL_WORD1179_REAL01_L_morpheme|NIA_SL_WORD1179_REAL01_R_morpheme|NIA_SL_WORD1179_REAL01_U_morpheme,바보:80,1,WORD1179,Training
WORD1180,1180,비율,80,NIA_SL_WORD1180_REAL01_D_morpheme|NIA_SL_WORD1180_REAL01_F_morpheme|NIA_SL_WORD1180_REAL01_L_morpheme|NIA_SL_WORD1180_REAL01_R_morpheme|NIA_SL_WORD1180_REAL01_U_morpheme,비율:80,1,WORD1180,Training
WORD1181,1181,혀,80,NIA_SL_WORD1181_REAL01_D_morpheme|NIA_SL_WORD1181_REAL01_F_morpheme|NIA_SL_WORD1181_REAL01_L_morpheme|NIA_SL_WORD1181_REAL01_R_morpheme|NIA_SL_WORD1181_REAL01_U_morpheme,혀:80,1,WORD1181,Training
WORD1182,1182,의자,80,NIA_SL_WORD1182_REAL01_D_morpheme|NIA_SL_WORD1182_REAL01_F_morpheme|NIA_SL_WORD1182_REAL01_L_morpheme|NIA_SL_WORD1182_REAL01_R_morpheme|NIA_SL_WORD1182_REAL01_U_morpheme,의자:80,1,WORD1182,Training
WORD1183,1183,열심,80,NIA_SL_WORD1183_REAL01_D_morpheme|NIA_SL_WORD1183_REAL01_F_morpheme|NIA_SL_WORD1183_REAL01_L_morpheme|NIA_SL_WORD1183_REAL01_R_morpheme|NIA_SL_WORD1183_REAL01_U_morpheme,열심:80,1,WORD1183,Training
WORD1184,1184,뚱뚱하다,80,NIA_SL_WORD1184_REAL01_D_morpheme|NIA_SL_WORD1184_REAL01_F_morpheme|NIA_SL_WORD1184_REAL01_L_morpheme|NIA_SL_WORD1184_REAL01_R_morpheme|NIA_SL_WORD1184_REAL01_U_morpheme,뚱뚱하다:80,3,WORD1184|WORD1360|WORD1361,Training
WORD1185,1185,알다,80,NIA_SL_WORD1185_REAL01_D_morpheme|NIA_SL_WORD1185_REAL01_F_morpheme|NIA_SL_WORD1185_REAL01_L_morpheme|NIA_SL_WORD1185_REAL01_R_morpheme|NIA_SL_WORD1185_REAL01_U_morpheme,알다:80,2,WORD1185|WORD1194,Training
WORD1186,1186,조심,80,NIA_SL_WORD1186_REAL01_D_morpheme|NIA_SL_WORD1186_REAL01_F_morpheme|NIA_SL_WORD1186_REAL01_L_morpheme|NIA_SL_WORD1186_REAL01_R_morpheme|NIA_SL_WORD1186_REAL01_U_morpheme,조심:80,1,WORD1186,Training
WORD1187,1187,꿇다,80,NIA_SL_WORD1187_REAL01_D_morpheme|NIA_SL_WORD1187_REAL01_F_morpheme|NIA_SL_WORD1187_REAL01_L_morpheme|NIA_SL_WORD1187_REAL01_R_morpheme|NIA_SL_WORD1187_REAL01_U_morpheme,꿇다:80,1,WORD1187,Training
WORD1188,1188,차분,80,NIA_SL_WORD1188_REAL01_D_morpheme|NIA_SL_WORD1188_REAL01_F_morpheme|NIA_SL_WORD1188_REAL01_L_morpheme|NIA_SL_WORD1188_REAL01_R_morpheme|NIA_SL_WORD1188_REAL01_U_morpheme,차분:80,1,WORD1188,Training
WORD1189,1189,아기,80,NIA_SL_WORD1189_REAL01_D_morpheme|NIA_SL_WORD1189_REAL01_F_morpheme|NIA_SL_WORD1189_REAL01_L_morpheme|NIA_SL_WORD1189_REAL01_R_morpheme|NIA_SL_WORD1189_REAL01_U_morpheme,아기:80,2,WORD1189|WORD2005,Training
WORD1190,1190,방법,80,NIA_SL_WORD1190_REAL01_D_morpheme|NIA_SL_WORD1190_REAL01_F_morpheme|NIA_SL_WORD1190_REAL01_L_morpheme|NIA_SL_WORD1190_REAL01_R_morpheme|NIA_SL_WORD1190_REAL01_U_morpheme,방법:80,1,WORD1190,Training
WORD1191,1191,좋다,80,NIA_SL_WORD1191_REAL01_D_morpheme|NIA_SL_WORD1191_REAL01_F_morpheme|NIA_SL_WORD1191_REAL01_L_morpheme|NIA_SL_WORD1191_REAL01_R_morpheme|NIA_SL_WORD1191_REAL01_U_morpheme,좋다:80,2,WORD0738|WORD1191,Training
WORD1192,1192,두배,80,NIA_SL_WORD1192_REAL01_D_morpheme|NIA_SL_WORD1192_REAL01_F_morpheme|NIA_SL_WORD1192_REAL01_L_morpheme|NIA_SL_WORD1192_REAL01_R_morpheme|NIA_SL_WORD1192_REAL01_U_morpheme,두배:80,1,WORD1192,Training
WORD1193,1193,중요,80,NIA_SL_WORD1193_REAL01_D_morpheme|NIA_SL_WORD1193_REAL01_F_morpheme|NIA_SL_WORD1193_REAL01_L_morpheme|NIA_SL_WORD1193_REAL01_R_morpheme|NIA_SL_WORD1193_REAL01_U_morpheme,중요:80,1,WORD1193,Training
WORD1194,1194,알다,80,NIA_SL_WORD1194_REAL01_D_morpheme|NIA_SL_WORD1194_REAL01_F_morpheme|NIA_SL_WORD1194_REAL01_L_morpheme|NIA_SL_WORD1194_REAL01_R_morpheme|NIA_SL_WORD1194_REAL01_U_morpheme,알다:80,2,WORD1185|WORD1194,Training
WORD1195,1195,실망,80,NIA_SL_WORD1195_REAL01_D_morpheme|NIA_SL_WORD1195_REAL01_F_morpheme|NIA_SL_WORD1195_REAL01_L_morpheme|NIA_SL_WORD1195_REAL01_R_morpheme|NIA_SL_WORD1195_REAL01_U_morpheme,실망:80,1,WORD1195,Training
WORD1196,1196,의미,80,NIA_SL_WORD1196_REAL01_D_morpheme|NIA_SL_WORD1196_REAL01_F_morpheme|NIA_SL_WORD1196_REAL01_L_morpheme|NIA_SL_WORD1196_REAL01_R_morpheme|NIA_SL_WORD1196_REAL01_U_morpheme,의미:80,2,WORD0504|WORD1196,Training
WORD1197,1197,배고프다,80,NIA_SL_WORD1197_REAL01_D_morpheme|NIA_SL_WORD1197_REAL01_F_morpheme|NIA_SL_WORD1197_REAL01_L_morpheme|NIA_SL_WORD1197_REAL01_R_morpheme|NIA_SL_WORD1197_REAL01_U_morpheme,배고프다:80,2,WORD0953|WORD1197,Training
WORD1198,1198,욕심,80,NIA_SL_WORD1198_REAL01_D_morpheme|NIA_SL_WORD1198_REAL01_F_morpheme|NIA_SL_WORD1198_REAL01_L_morpheme|NIA_SL_WORD1198_REAL01_R_morpheme|NIA_SL_WORD1198_REAL01_U_morpheme,욕심:80,1,WORD1198,Training
WORD1199,1199,훌륭,80,NIA_SL_WORD1199_REAL01_D_morpheme|NIA_SL_WORD1199_REAL01_F_morpheme|NIA_SL_WORD1199_REAL01_L_morpheme|NIA_SL_WORD1199_REAL01_R_morpheme|NIA_SL_WORD1199_REAL01_U_morpheme,훌륭:80,1,WORD1199,Training
WORD1200,1200,배부르다,80,NIA_SL_WORD1200_REAL01_D_morpheme|NIA_SL_WORD1200_REAL01_F_morpheme|NIA_SL_WORD1200_REAL01_L_morpheme|NIA_SL_WORD1200_REAL01_R_morpheme|NIA_SL_WORD1200_REAL01_U_morpheme,배부르다:80,1,WORD1200,Training
WORD1201,1201,죄송,80,NIA_SL_WORD1201_REAL01_D_morpheme|NIA_SL_WORD1201_REAL01_F_morpheme|NIA_SL_WORD1201_REAL01_L_morpheme|NIA_SL_WORD1201_REAL01_R_morpheme|NIA_SL_WORD1201_REAL01_U_morpheme,죄송:80,1,WORD1201,Training
WORD1202,1202,추억,80,NIA_SL_WORD1202_REAL01_D_morpheme|NIA_SL_WORD1202_REAL01_F_morpheme|NIA_SL_WORD1202_REAL01_L_morpheme|NIA_SL_WORD1202_REAL01_R_morpheme|NIA_SL_WORD1202_REAL01_U_morpheme,추억:80,1,WORD1202,Training
WORD1203,1203,변덕,80,NIA_SL_WORD1203_REAL01_D_morpheme|NIA_SL_WORD1203_REAL01_F_morpheme|NIA_SL_WORD1203_REAL01_L_morpheme|NIA_SL_WORD1203_REAL01_R_morpheme|NIA_SL_WORD1203_REAL01_U_morpheme,변덕:80,1,WORD1203,Training
WORD1204,1204,친구,80,NIA_SL_WORD1204_REAL01_D_morpheme|NIA_SL_WORD1204_REAL01_F_morpheme|NIA_SL_WORD1204_REAL01_L_morpheme|NIA_SL_WORD1204_REAL01_R_morpheme|NIA_SL_WORD1204_REAL01_U_morpheme,친구:80,1,WORD1204,Training
WORD1205,1205,우습다,80,NIA_SL_WORD1205_REAL01_D_morpheme|NIA_SL_WORD1205_REAL01_F_morpheme|NIA_SL_WORD1205_REAL01_L_morpheme|NIA_SL_WORD1205_REAL01_R_morpheme|NIA_SL_WORD1205_REAL01_U_morpheme,우습다:80,2,WORD1205|WORD2495,Training
WORD1206,1206,똑똑하다,80,NIA_SL_WORD1206_REAL01_D_morpheme|NIA_SL_WORD1206_REAL01_F_morpheme|NIA_SL_WORD1206_REAL01_L_morpheme|NIA_SL_WORD1206_REAL01_R_morpheme|NIA_SL_WORD1206_REAL01_U_morpheme,똑똑하다:80,2,WORD1206|WORD1553,Training
WORD1207,1207,이해,80,NIA_SL_WORD1207_REAL01_D_morpheme|NIA_SL_WORD1207_REAL01_F_morpheme|NIA_SL_WORD1207_REAL01_L_morpheme|NIA_SL_WORD1207_REAL01_R_morpheme|NIA_SL_WORD1207_REAL01_U_morpheme,이해:80,1,WORD1207,Training
WORD1208,1208,애매하다,80,NIA_SL_WORD1208_REAL01_D_morpheme|NIA_SL_WORD1208_REAL01_F_morpheme|NIA_SL_WORD1208_REAL01_L_morpheme|NIA_SL_WORD1208_REAL01_R_morpheme|NIA_SL_WORD1208_REAL01_U_morpheme,애매하다:80,1,WORD1208,Training
WORD1209,1209,흔들리다,80,NIA_SL_WORD1209_REAL01_D_morpheme|NIA_SL_WORD1209_REAL01_F_morpheme|NIA_SL_WORD1209_REAL01_L_morpheme|NIA_SL_WORD1209_REAL01_R_morpheme|NIA_SL_WORD1209_REAL01_U_morpheme,흔들리다:80,1,WORD1209,Training
WORD1210,1210,얼굴,80,NIA_SL_WORD1210_REAL01_D_morpheme|NIA_SL_WORD1210_REAL01_F_morpheme|NIA_SL_WORD1210_REAL01_L_morpheme|NIA_SL_WORD1210_REAL01_R_morpheme|NIA_SL_WORD1210_REAL01_U_morpheme,얼굴:80,1,WORD1210,Training
WORD1211,1211,어렵다,80,NIA_SL_WORD1211_REAL01_D_morpheme|NIA_SL_WORD1211_REAL01_F_morpheme|NIA_SL_WORD1211_REAL01_L_morpheme|NIA_SL_WORD1211_REAL01_R_morpheme|NIA_SL_WORD1211_REAL01_U_morpheme,어렵다:80,2,WORD1211|WORD2486,Training
WORD1212,1212,지겹다,80,NIA_SL_WORD1212_REAL01_D_morpheme|NIA_SL_WORD1212_REAL01_F_morpheme|NIA_SL_WORD1212_REAL01_L_morpheme|NIA_SL_WORD1212_REAL01_R_morpheme|NIA_SL_WORD1212_REAL01_U_morpheme,지겹다:80,1,WORD1212,Training
WORD1213,1213,낳다,80,NIA_SL_WORD1213_REAL01_D_morpheme|NIA_SL_WORD1213_REAL01_F_morpheme|NIA_SL_WORD1213_REAL01_L_morpheme|NIA_SL_WORD1213_REAL01_R_morpheme|NIA_SL_WORD1213_REAL01_U_morpheme,낳다:80,1,WORD1213,Training
WORD1214,1214,망설이다,80,NIA_SL_WORD1214_REAL01_D_morpheme|NIA_SL_WORD1214_REAL01_F_morpheme|NIA_SL_WORD1214_REAL01_L_morpheme|NIA_SL_WORD1214_REAL01_R_morpheme|NIA_SL_WORD1214_REAL01_U_morpheme,망설이다:80,1,WORD1214,Training
WORD1215,1215,창피,80,NIA_SL_WORD1215_REAL01_D_morpheme|NIA_SL_WORD1215_REAL01_F_morpheme|NIA_SL_WORD1215_REAL01_L_morpheme|NIA_SL_WORD1215_REAL01_R_morpheme|NIA_SL_WORD1215_REAL01_U_morpheme,창피:80,1,WORD1215,Training
WORD1216,1216,친하다,80,NIA_SL_WORD1216_REAL01_D_morpheme|NIA_SL_WORD1216_REAL01_F_morpheme|NIA_SL_WORD1216_REAL01_L_morpheme|NIA_SL_WORD1216_REAL01_R_morpheme|NIA_SL_WORD1216_REAL01_U_morpheme,친하다:80,1,WORD1216,Training
WORD1217,1217,희망,80,NIA_SL_WORD1217_REAL01_D_morpheme|NIA_SL_WORD1217_REAL01_F_morpheme|NIA_SL_WORD1217_REAL01_L_morpheme|NIA_SL_WORD1217_REAL01_R_morpheme|NIA_SL_WORD1217_REAL01_U_morpheme,희망:80,1,WORD1217,Training
WORD1218,1218,하산,80,NIA_SL_WORD1218_REAL01_D_morpheme|NIA_SL_WORD1218_REAL01_F_morpheme|NIA_SL_WORD1218_REAL01_L_morpheme|NIA_SL_WORD1218_REAL01_R_morpheme|NIA_SL_WORD1218_REAL01_U_morpheme,하산:80,1,WORD1218,Training
WORD1219,1219,냄새맡다,80,NIA_SL_WORD1219_REAL01_D_morpheme|NIA_SL_WORD1219_REAL01_F_morpheme|NIA_SL_WORD1219_REAL01_L_morpheme|NIA_SL_WORD1219_REAL01_R_morpheme|NIA_SL_WORD1219_REAL01_U_morpheme,냄새맡다:80,1,WORD1219,Training
WORD1220,1220,부럽다,80,NIA_SL_WORD1220_REAL01_D_morpheme|NIA_SL_WORD1220_REAL01_F_morpheme|NIA_SL_WORD1220_REAL01_L_morpheme|NIA_SL_WORD1220_REAL01_R_morpheme|NIA_SL_WORD1220_REAL01_U_morpheme,부럽다:80,1,WORD1220,Training
WORD1221,1221,행동,80,NIA_SL_WORD1221_REAL01_D_morpheme|NIA_SL_WORD1221_REAL01_F_morpheme|NIA_SL_WORD1221_REAL01_L_morpheme|NIA_SL_WORD1221_REAL01_R_morpheme|NIA_SL_WORD1221_REAL01_U_morpheme,행동:80,1,WORD1221,Training
WORD1222,1222,힘들다,80,NIA_SL_WORD1222_REAL01_D_morpheme|NIA_SL_WORD1222_REAL01_F_morpheme|NIA_SL_WORD1222_REAL01_L_morpheme|NIA_SL_WORD1222_REAL01_R_morpheme|NIA_SL_WORD1222_REAL01_U_morpheme,힘들다:80,1,WORD1222,Training
WORD1223,1223,매력,80,NIA_SL_WORD1223_REAL01_D_morpheme|NIA_SL_WORD1223_REAL01_F_morpheme|NIA_SL_WORD1223_REAL01_L_morpheme|NIA_SL_WORD1223_REAL01_R_morpheme|NIA_SL_WORD1223_REAL01_U_morpheme,매력:80,1,WORD1223,Training
WORD1224,1224,웃다,80,NIA_SL_WORD1224_REAL01_D_morpheme|NIA_SL_WORD1224_REAL01_F_morpheme|NIA_SL_WORD1224_REAL01_L_morpheme|NIA_SL_WORD1224_REAL01_R_morpheme|NIA_SL_WORD1224_REAL01_U_morpheme,웃다:80,1,WORD1224,Training
WORD1225,1225,전문,80,NIA_SL_WORD1225_REAL01_D_morpheme|NIA_SL_WORD1225_REAL01_F_morpheme|NIA_SL_WORD1225_REAL01_L_morpheme|NIA_SL_WORD1225_REAL01_R_morpheme|NIA_SL_WORD1225_REAL01_U_morpheme,전문:80,2,WORD1225|WORD1398,Training
WORD1226,1226,손,80,NIA_SL_WORD1226_REAL01_D_morpheme|NIA_SL_WORD1226_REAL01_F_morpheme|NIA_SL_WORD1226_REAL01_L_morpheme|NIA_SL_WORD1226_REAL01_R_morpheme|NIA_SL_WORD1226_REAL01_U_morpheme,손:80,1,WORD1226,Training
WORD1227,1227,너그럽다,80,NIA_SL_WORD1227_REAL01_D_morpheme|NIA_SL_WORD1227_REAL01_F_morpheme|NIA_SL_WORD1227_REAL01_L_morpheme|NIA_SL_WORD1227_REAL01_R_morpheme|NIA_SL_WORD1227_REAL01_U_morpheme,너그럽다:80,1,WORD1227,Training
WORD1228,1228,유식,80,NIA_SL_WORD1228_REAL01_D_morpheme|NIA_SL_WORD1228_REAL01_F_morpheme|NIA_SL_WORD1228_REAL01_L_morpheme|NIA_SL_WORD1228_REAL01_R_morpheme|NIA_SL_WORD1228_REAL01_U_morpheme,유식:80,1,WORD1228,Training
WORD1229,1229,쓰러지다,80,NIA_SL_WORD1229_REAL01_D_morpheme|NIA_SL_WORD1229_REAL01_F_morpheme|NIA_SL_WORD1229_REAL01_L_morpheme|NIA_SL_WORD1229_REAL01_R_morpheme|NIA_SL_WORD1229_REAL01_U_morpheme,쓰러지다:80,2,WORD0571|WORD1229,Training
WORD1230,1230,질투,80,NIA_SL_WORD1230_REAL01_D_morpheme|NIA_SL_WORD1230_REAL01_F_morpheme|NIA_SL_WORD1230_REAL01_L_morpheme|NIA_SL_WORD1230_REAL01_R_morpheme|NIA_SL_WORD1230_REAL01_U_morpheme,질투:80,1,WORD1230,Training
WORD1231,1231,나누다,80,NIA_SL_WORD1231_REAL01_D_morpheme|NIA_SL_WORD1231_REAL01_F_morpheme|NIA_SL_WORD1231_REAL01_L_morpheme|NIA_SL_WORD1231_REAL01_R_morpheme|NIA_SL_WORD1231_REAL01_U_morpheme,나누다:80,1,WORD1231,Training
WORD1232,1232,쉽다,80,NIA_SL_WORD1232_REAL01_D_morpheme|NIA_SL_WORD1232_REAL01_F_morpheme|NIA_SL_WORD1232_REAL01_L_morpheme|NIA_SL_WORD1232_REAL01_R_morpheme|NIA_SL_WORD1232_REAL01_U_morpheme,쉽다:80,1,WORD1232,Training
WORD1233,1233,평가,80,NIA_SL_WORD1233_REAL01_D_morpheme|NIA_SL_WORD1233_REAL01_F_morpheme|NIA_SL_WORD1233_REAL01_L_morpheme|NIA_SL_WORD1233_REAL01_R_morpheme|NIA_SL_WORD1233_REAL01_U_morpheme,평가:80,2,WORD0178|WORD1233,Training
WORD1234,1234,의심,80,NIA_SL_WORD1234_REAL01_D_morpheme|NIA_SL_WORD1234_REAL01_F_morpheme|NIA_SL_WORD1234_REAL01_L_morpheme|NIA_SL_WORD1234_REAL01_R_morpheme|NIA_SL_WORD1234_REAL01_U_morpheme,의심:80,1,WORD1234,Training
WORD1235,1235,코,80,NIA_SL_WORD1235_REAL01_D_morpheme|NIA_SL_WORD1235_REAL01_F_morpheme|NIA_SL_WORD1235_REAL01_L_morpheme|NIA_SL_WORD1235_REAL01_R_morpheme|NIA_SL_WORD1235_REAL01_U_morpheme,코:80,1,WORD1235,Training
WORD1236,1236,화나다,80,NIA_SL_WORD1236_REAL01_D_morpheme|NIA_SL_WORD1236_REAL01_F_morpheme|NIA_SL_WORD1236_REAL01_L_morpheme|NIA_SL_WORD1236_REAL01_R_morpheme|NIA_SL_WORD1236_REAL01_U_morpheme,화나다:80,1,WORD1236,Training
WORD1237,1237,이것,80,NIA_SL_WORD1237_REAL01_D_morpheme|NIA_SL_WORD1237_REAL01_F_morpheme|NIA_SL_WORD1237_REAL01_L_morpheme|NIA_SL_WORD1237_REAL01_R_morpheme|NIA_SL_WORD1237_REAL01_U_morpheme,이것:80,1,WORD1237,Training
WORD1238,1238,짓밟다,80,NIA_SL_WORD1238_REAL01_D_morpheme|NIA_SL_WORD1238_REAL01_F_morpheme|NIA_SL_WORD1238_REAL01_L_morpheme|NIA_SL_WORD1238_REAL01_R_morpheme|NIA_SL_WORD1238_REAL01_U_morpheme,짓밟다:80,1,WORD1238,Training
WORD1239,1239,콧물,80,NIA_SL_WORD1239_REAL01_D_morpheme|NIA_SL_WORD1239_REAL01_F_morpheme|NIA_SL_WORD1239_REAL01_L_morpheme|NIA_SL_WORD1239_REAL01_R_morpheme|NIA_SL_WORD1239_REAL01_U_morpheme,콧물:80,1,WORD1239,Training
WORD1240,1240,놀라다,80,NIA_SL_WORD1240_REAL01_D_morpheme|NIA_SL_WORD1240_REAL01_F_morpheme|NIA_SL_WORD1240_REAL01_L_morpheme|NIA_SL_WORD1240_REAL01_R_morpheme|NIA_SL_WORD1240_REAL01_U_morpheme,놀라다:80,1,WORD1240,Training
WORD1241,1241,머리카락,80,NIA_SL_WORD1241_REAL01_D_morpheme|NIA_SL_WORD1241_REAL01_F_morpheme|NIA_SL_WORD1241_REAL01_L_morpheme|NIA_SL_WORD1241_REAL01_R_morpheme|NIA_SL_WORD1241_REAL01_U_morpheme,머리카락:80,1,WORD1241,Training
WORD1242,1242,사람,80,NIA_SL_WORD1242_REAL01_D_morpheme|NIA_SL_WORD1242_REAL01_F_morpheme|NIA_SL_WORD1242_REAL01_L_morpheme|NIA_SL_WORD1242_REAL01_R_morpheme|NIA_SL_WORD1242_REAL01_U_morpheme,사람:80,1,WORD1242,Training
WORD1243,1243,우유,80,NIA_SL_WORD1243_REAL01_D_morpheme|NIA_SL_WORD1243_REAL01_F_morpheme|NIA_SL_WORD1243_REAL01_L_morpheme|NIA_SL_WORD1243_REAL01_R_morpheme|NIA_SL_WORD1243_REAL01_U_morpheme,우유:80,2,WORD0815|WORD1243,Training
WORD1244,1244,졸리다,80,NIA_SL_WORD1244_REAL01_D_morpheme|NIA_SL_WORD1244_REAL01_F_morpheme|NIA_SL_WORD1244_REAL01_L_morpheme|NIA_SL_WORD1244_REAL01_R_morpheme|NIA_SL_WORD1244_REAL01_U_morpheme,졸리다:80,1,WORD1244,Training
WORD1245,1245,잠자다,80,NIA_SL_WORD1245_REAL01_D_morpheme|NIA_SL_WORD1245_REAL01_F_morpheme|NIA_SL_WORD1245_REAL01_L_morpheme|NIA_SL_WORD1245_REAL01_R_morpheme|NIA_SL_WORD1245_REAL01_U_morpheme,잠자다:80,1,WORD1245,Training
WORD1246,1246,뺨맞다,80,NIA_SL_WORD1246_REAL01_D_morpheme|NIA_SL_WORD1246_REAL01_F_morpheme|NIA_SL_WORD1246_REAL01_L_morpheme|NIA_SL_WORD1246_REAL01_R_morpheme|NIA_SL_WORD1246_REAL01_U_morpheme,뺨맞다:80,1,WORD1246,Training
WORD1247,1247,이상,80,NIA_SL_WORD1247_REAL01_D_morpheme|NIA_SL_WORD1247_REAL01_F_morpheme|NIA_SL_WORD1247_REAL01_L_morpheme|NIA_SL_WORD1247_REAL01_R_morpheme|NIA_SL_WORD1247_REAL01_U_morpheme,이상:80,1,WORD1247,Training
WORD1248,1248,춥다,80,NIA_SL_WORD1248_REAL01_D_morpheme|NIA_SL_WORD1248_REAL01_F_morpheme|NIA_SL_WORD1248_REAL01_L_morpheme|NIA_SL_WORD1248_REAL01_R_morpheme|NIA_SL_WORD1248_REAL01_U_morpheme,춥다:80,1,WORD1248,Training
WORD1249,1249,머리,80,NIA_SL_WORD1249_REAL01_D_morpheme|NIA_SL_WORD1249_REAL01_F_morpheme|NIA_SL_WORD1249_REAL01_L_morpheme|NIA_SL_WORD1249_REAL01_R_morpheme|NIA_SL_WORD1249_REAL01_U_morpheme,머리:80,1,WORD1249,Training
WORD1250,1250,몰리다,80,NIA_SL_WORD1250_REAL01_D_morpheme|NIA_SL_WORD1250_REAL01_F_morpheme|NIA_SL_WORD1250_REAL01_L_morpheme|NIA_SL_WORD1250_REAL01_R_morpheme|NIA_SL_WORD1250_REAL01_U_morpheme,몰리다:80,1,WORD1250,Training
WORD1251,1251,우울,80,NIA_SL_WORD1251_REAL01_D_morpheme|NIA_SL_WORD1251_REAL01_F_morpheme|NIA_SL_WORD1251_REAL01_L_morpheme|NIA_SL_WORD1251_REAL01_R_morpheme|NIA_SL_WORD1251_REAL01_U_morpheme,우울:80,1,WORD1251,Training
WORD1252,1252,후회,80,NIA_SL_WORD1252_REAL01_D_morpheme|NIA_SL_WORD1252_REAL01_F_morpheme|NIA_SL_WORD1252_REAL01_L_morpheme|NIA_SL_WORD1252_REAL01_R_morpheme|NIA_SL_WORD1252_REAL01_U_morpheme,후회:80,1,WORD1252,Training
WORD1253,1253,몸,80,NIA_SL_WORD1253_REAL01_D_morpheme|NIA_SL_WORD1253_REAL01_F_morpheme|NIA_SL_WORD1253_REAL01_L_morpheme|NIA_SL_WORD1253_REAL01_R_morpheme|NIA_SL_WORD1253_REAL01_U_morpheme,몸:80,2,WORD1253|WORD1386,Training
WORD1254,1254,두근거리다,80,NIA_SL_WORD1254_REAL01_D_morpheme|NIA_SL_WORD1254_REAL01_F_morpheme|NIA_SL_WORD1254_REAL01_L_morpheme|NIA_SL_WORD1254_REAL01_R_morpheme|NIA_SL_WORD1254_REAL01_U_morpheme,두근거리다:80,1,WORD1254,Training
WORD1255,1255,짜증,80,NIA_SL_WORD1255_REAL01_D_morpheme|NIA_SL_WORD1255_REAL01_F_morpheme|NIA_SL_WORD1255_REAL01_L_morpheme|NIA_SL_WORD1255_REAL01_R_morpheme|NIA_SL_WORD1255_REAL01_U_morpheme,짜증:80,1,WORD1255,Training
WORD1256,1256,인격,80,NIA_SL_WORD1256_REAL01_D_morpheme|NIA_SL_WORD1256_REAL01_F_morpheme|NIA_SL_WORD1256_REAL01_L_morpheme|NIA_SL_WORD1256_REAL01_R_morpheme|NIA_SL_WORD1256_REAL01_U_morpheme,인격:80,1,WORD1256,Training
WORD1257,1257,착각,80,NIA_SL_WORD1257_REAL01_D_morpheme|NIA_SL_WORD1257_REAL01_F_morpheme|NIA_SL_WORD1257_REAL01_L_morpheme|NIA_SL_WORD1257_REAL01_R_morpheme|NIA_SL_WORD1257_REAL01_U_morpheme,착각:80,1,WORD1257,Training
WORD1258,1258,훑어보다,80,NIA_SL_WORD1258_REAL01_D_morpheme|NIA_SL_WORD1258_REAL01_F_morpheme|NIA_SL_WORD1258_REAL01_L_morpheme|NIA_SL_WORD1258_REAL01_R_morpheme|NIA_SL_WORD1258_REAL01_U_morpheme,훑어보다:80,1,WORD1258,Training
WORD1259,1259,느낌,80,NIA_SL_WORD1259_REAL01_D_morpheme|NIA_SL_WORD1259_REAL01_F_morpheme|NIA_SL_WORD1259_REAL01_L_morpheme|NIA_SL_WORD1259_REAL01_R_morpheme|NIA_SL_WORD1259_REAL01_U_morpheme,느낌:80,1,WORD1259,Training
WORD1260,1260,빨리,80,NIA_SL_WORD1260_REAL01_D_morpheme|NIA_SL_WORD1260_REAL01_F_morpheme|NIA_SL_WORD1260_REAL01_L_morpheme|NIA_SL_WORD1260_REAL01_R_morpheme|NIA_SL_WORD1260_REAL01_U_morpheme,빨리:80,1,WORD1260,Training
WORD1261,1261,참다,80,NIA_SL_WORD1261_REAL01_D_morpheme|NIA_SL_WORD1261_REAL01_F_morpheme|NIA_SL_WORD1261_REAL01_L_morpheme|NIA_SL_WORD1261_REAL01_R_morpheme|NIA_SL_WORD1261_REAL01_U_morpheme,참다:80,1,WORD1261,Training
WORD1262,1262,턱,80,NIA_SL_WORD1262_REAL01_D_morpheme|NIA_SL_WORD1262_REAL01_F_morpheme|NIA_SL_WORD1262_REAL01_L_morpheme|NIA_SL_WORD1262_REAL01_R_morpheme|NIA_SL_WORD1262_REAL01_U_morpheme,턱:80,1,WORD1262,Training
WORD1263,1263,늙다,80,NIA_SL_WORD1263_REAL01_D_morpheme|NIA_SL_WORD1263_REAL01_F_morpheme|NIA_SL_WORD1263_REAL01_L_morpheme|NIA_SL_WORD1263_REAL01_R_morpheme|NIA_SL_WORD1263_REAL01_U_morpheme,늙다:80,1,WORD1263,Training
WORD1264,1264,소극적,80,NIA_SL_WORD1264_REAL01_D_morpheme|NIA_SL_WORD1264_REAL01_F_morpheme|NIA_SL_WORD1264_REAL01_L_morpheme|NIA_SL_WORD1264_REAL01_R_morpheme|NIA_SL_WORD1264_REAL01_U_morpheme,소극적:80,1,WORD1264,Training
