sample_id,label,word_id,real_id,angle,file_id,video_path,start,end,duration,npz_index,status,split
NIA_SL_WORD2731_REAL06_R,구십구,WORD2731,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2731_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2731_REAL06_U,구십구,WORD2731,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2731_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2732_REAL06_D,백,WORD2732,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2732_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2732_REAL06_F,백,WORD2732,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2732_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2732_REAL06_L,백,WORD2732,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2732_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2732_REAL06_R,백,WORD2732,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2732_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2732_REAL06_U,백,WORD2732,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2732_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2733_REAL06_D,백일,WORD2733,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2733_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2733_REAL06_F,백일,WORD2733,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2733_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2733_REAL06_L,백일,WORD2733,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2733_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2733_REAL06_R,백일,WORD2733,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2733_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2733_REAL06_U,백일,WORD2733,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2733_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2734_REAL06_D,백이,WORD2734,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2734_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2734_REAL06_F,백이,WORD2734,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2734_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2734_REAL06_L,백이,WORD2734,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2734_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2734_REAL06_R,백이,WORD2734,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2734_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2734_REAL06_U,백이,WORD2734,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2734_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2735_REAL06_D,백삼,WORD2735,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2735_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2735_REAL06_F,백삼,WORD2735,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2735_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2735_REAL06_L,백삼,WORD2735,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2735_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2735_REAL06_R,백삼,WORD2735,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2735_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2735_REAL06_U,백삼,WORD2735,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2735_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2736_REAL06_D,백사,WORD2736,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2736_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2736_REAL06_F,백사,WORD2736,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2736_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2736_REAL06_L,백사,WORD2736,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2736_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2736_REAL06_R,백사,WORD2736,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2736_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2736_REAL06_U,백사,WORD2736,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2736_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2737_REAL06_D,백오,WORD2737,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2737_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2737_REAL06_F,백오,WORD2737,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2737_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2737_REAL06_L,백오,WORD2737,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2737_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2737_REAL06_R,백오,WORD2737,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2737_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2737_REAL06_U,백오,WORD2737,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2737_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2738_REAL06_D,백육,WORD2738,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2738_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2738_REAL06_F,백육,WORD2738,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2738_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2738_REAL06_L,백육,WORD2738,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2738_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2738_REAL06_R,백육,WORD2738,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2738_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2738_REAL06_U,백육,WORD2738,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2738_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2739_REAL06_D,백칠,WORD2739,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2739_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2739_REAL06_F,백칠,WORD2739,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2739_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2739_REAL06_L,백칠,WORD2739,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2739_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2739_REAL06_R,백칠,WORD2739,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2739_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2739_REAL06_U,백칠,WORD2739,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2739_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2740_REAL06_D,백팔,WORD2740,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2740_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2740_REAL06_F,백팔,WORD2740,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2740_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2740_REAL06_L,백팔,WORD2740,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2740_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2740_REAL06_R,백팔,WORD2740,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2740_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2740_REAL06_U,백팔,WORD2740,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2740_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2741_REAL06_D,백구,WORD2741,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2741_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2741_REAL06_F,백구,WORD2741,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2741_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2741_REAL06_L,백구,WORD2741,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2741_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2741_REAL06_R,백구,WORD2741,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2741_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2741_REAL06_U,백구,WORD2741,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2741_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2742_REAL06_D,백십,WORD2742,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2742_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2742_REAL06_F,백십,WORD2742,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2742_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2742_REAL06_L,백십,WORD2742,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2742_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2742_REAL06_R,백십,WORD2742,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2742_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2742_REAL06_U,백십,WORD2742,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2742_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2743_REAL06_D,백십일,WORD2743,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2743_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2743_REAL06_F,백십일,WORD2743,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2743_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2743_REAL06_L,백십일,WORD2743,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2743_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2743_REAL06_R,백십일,WORD2743,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2743_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2743_REAL06_U,백십일,WORD2743,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2743_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2744_REAL06_D,백십이,WORD2744,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2744_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2744_REAL06_F,백십이,WORD2744,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2744_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2744_REAL06_L,백십이,WORD2744,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2744_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2744_REAL06_R,백십이,WORD2744,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2744_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2744_REAL06_U,백십이,WORD2744,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2744_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2745_REAL06_D,백십삼,WORD2745,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2745_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2745_REAL06_F,백십삼,WORD2745,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2745_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2745_REAL06_L,백십삼,WORD2745,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2745_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2745_REAL06_R,백십삼,WORD2745,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2745_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2745_REAL06_U,백십삼,WORD2745,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2745_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2746_REAL06_D,백십사,WORD2746,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2746_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2746_REAL06_F,백십사,WORD2746,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2746_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2746_REAL06_L,백십사,WORD2746,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2746_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2746_REAL06_R,백십사,WORD2746,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2746_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2746_REAL06_U,백십사,WORD2746,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2746_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2747_REAL06_D,백십오,WORD2747,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2747_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2747_REAL06_F,백십오,WORD2747,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2747_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2747_REAL06_L,백십오,WORD2747,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2747_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2747_REAL06_R,백십오,WORD2747,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2747_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2747_REAL06_U,백십오,WORD2747,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2747_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2748_REAL06_D,백십육,WORD2748,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2748_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2748_REAL06_F,백십육,WORD2748,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2748_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2748_REAL06_L,백십육,WORD2748,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2748_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2748_REAL06_R,백십육,WORD2748,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2748_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2748_REAL06_U,백십육,WORD2748,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2748_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2749_REAL06_D,백십칠,WORD2749,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2749_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2749_REAL06_F,백십칠,WORD2749,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2749_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2749_REAL06_L,백십칠,WORD2749,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2749_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2749_REAL06_R,백십칠,WORD2749,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2749_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2749_REAL06_U,백십칠,WORD2749,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2749_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2750_REAL06_D,백십팔,WORD2750,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2750_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2750_REAL06_F,백십팔,WORD2750,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2750_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2750_REAL06_L,백십팔,WORD2750,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2750_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2750_REAL06_R,백십팔,WORD2750,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2750_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2750_REAL06_U,백십팔,WORD2750,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2750_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2751_REAL06_D,백십구,WORD2751,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2751_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2751_REAL06_F,백십구,WORD2751,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2751_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2751_REAL06_L,백십구,WORD2751,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2751_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2751_REAL06_R,백십구,WORD2751,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2751_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2751_REAL06_U,백십구,WORD2751,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2751_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2752_REAL06_D,백이십,WORD2752,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2752_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2752_REAL06_F,백이십,WORD2752,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2752_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2752_REAL06_L,백이십,WORD2752,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2752_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2752_REAL06_R,백이십,WORD2752,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2752_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2752_REAL06_U,백이십,WORD2752,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2752_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2753_REAL06_D,백이십일,WORD2753,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2753_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2753_REAL06_F,백이십일,WORD2753,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2753_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2753_REAL06_L,백이십일,WORD2753,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2753_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2753_REAL06_R,백이십일,WORD2753,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2753_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2753_REAL06_U,백이십일,WORD2753,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2753_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2754_REAL06_D,백이십이,WORD2754,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2754_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2754_REAL06_F,백이십이,WORD2754,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2754_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2754_REAL06_L,백이십이,WORD2754,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2754_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2754_REAL06_R,백이십이,WORD2754,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2754_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2754_REAL06_U,백이십이,WORD2754,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2754_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2755_REAL06_D,백이십삼,WORD2755,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2755_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2755_REAL06_F,백이십삼,WORD2755,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2755_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2755_REAL06_L,백이십삼,WORD2755,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2755_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2755_REAL06_R,백이십삼,WORD2755,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2755_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2755_REAL06_U,백이십삼,WORD2755,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2755_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2756_REAL06_D,백이십사,WORD2756,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2756_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2756_REAL06_F,백이십사,WORD2756,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2756_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2756_REAL06_L,백이십사,WORD2756,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2756_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2756_REAL06_R,백이십사,WORD2756,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2756_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2756_REAL06_U,백이십사,WORD2756,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2756_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2757_REAL06_D,백이십오,WORD2757,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2757_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2757_REAL06_F,백이십오,WORD2757,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2757_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2757_REAL06_L,백이십오,WORD2757,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2757_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2757_REAL06_R,백이십오,WORD2757,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2757_REAL06_R.mp4,,,,,pending,train
NIA_SL_WORD2757_REAL06_U,백이십오,WORD2757,REAL06,U,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2757_REAL06_U.mp4,,,,,pending,train
NIA_SL_WORD2758_REAL06_D,백이십육,WORD2758,REAL06,D,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2758_REAL06_D.mp4,,,,,pending,train
NIA_SL_WORD2758_REAL06_F,백이십육,WORD2758,REAL06,F,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2758_REAL06_F.mp4,,,,,pending,train
NIA_SL_WORD2758_REAL06_L,백이십육,WORD2758,REAL06,L,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2758_REAL06_L.mp4,,,,,pending,train
NIA_SL_WORD2758_REAL06_R,백이십육,WORD2758,REAL06,R,FILE11,E:\study\KSL_data_file\[원천]11_real_word_video\06\NIA_SL_WORD2758_REAL06_R.mp4,,,,,pending,train
