sample_id,word_id,label,video_path,split,source_part
NIA_SL_WORD1769_REAL04_F,WORD1769,화천군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1769_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1769_REAL04_L,WORD1769,화천군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1769_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1769_REAL04_R,WORD1769,화천군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1769_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1769_REAL04_U,WORD1769,화천군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1769_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1770_REAL04_D,WORD1770,화천군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1770_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1770_REAL04_F,WORD1770,화천군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1770_REAL04_F.mp4,validation,FILE07
NIA_SL_WORD1770_REAL04_L,WORD1770,화천군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1770_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1770_REAL04_R,WORD1770,화천군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1770_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1770_REAL04_U,WORD1770,화천군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1770_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1771_REAL04_D,WORD1771,횡성군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1771_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1771_REAL04_F,WORD1771,횡성군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1771_REAL04_F.mp4,validation,FILE07
NIA_SL_WORD1771_REAL04_L,WORD1771,횡성군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1771_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1771_REAL04_R,WORD1771,횡성군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1771_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1771_REAL04_U,WORD1771,횡성군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1771_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1772_REAL04_D,WORD1772,횡성군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1772_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1772_REAL04_F,WORD1772,횡성군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1772_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1772_REAL04_L,WORD1772,횡성군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1772_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1772_REAL04_R,WORD1772,횡성군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1772_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1772_REAL04_U,WORD1772,횡성군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1772_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1773_REAL04_D,WORD1773,횡성군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1773_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1773_REAL04_F,WORD1773,횡성군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1773_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1773_REAL04_L,WORD1773,횡성군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1773_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1773_REAL04_R,WORD1773,횡성군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1773_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1773_REAL04_U,WORD1773,횡성군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1773_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1774_REAL04_D,WORD1774,충북농아인협회,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1774_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1774_REAL04_F,WORD1774,충북농아인협회,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1774_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1774_REAL04_L,WORD1774,충북농아인협회,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1774_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1774_REAL04_R,WORD1774,충북농아인협회,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1774_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1774_REAL04_U,WORD1774,충북농아인협회,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1774_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1775_REAL04_D,WORD1775,괴산군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1775_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1775_REAL04_F,WORD1775,괴산군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1775_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1775_REAL04_L,WORD1775,괴산군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1775_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1775_REAL04_R,WORD1775,괴산군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1775_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1775_REAL04_U,WORD1775,괴산군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1775_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1776_REAL04_D,WORD1776,괴산군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1776_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1776_REAL04_F,WORD1776,괴산군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1776_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1776_REAL04_L,WORD1776,괴산군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1776_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1776_REAL04_R,WORD1776,괴산군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1776_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1776_REAL04_U,WORD1776,괴산군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1776_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1777_REAL04_D,WORD1777,괴산군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1777_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1777_REAL04_F,WORD1777,괴산군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1777_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1777_REAL04_L,WORD1777,괴산군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1777_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1777_REAL04_R,WORD1777,괴산군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1777_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1777_REAL04_U,WORD1777,괴산군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1777_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1778_REAL04_D,WORD1778,단양군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1778_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1778_REAL04_F,WORD1778,단양군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1778_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1778_REAL04_L,WORD1778,단양군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1778_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1778_REAL04_R,WORD1778,단양군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1778_REAL04_R.mp4,validation,FILE07
NIA_SL_WORD1778_REAL04_U,WORD1778,단양군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1778_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1779_REAL04_D,WORD1779,단양군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1779_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1779_REAL04_F,WORD1779,단양군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1779_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1779_REAL04_L,WORD1779,단양군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1779_REAL04_L.mp4,validation,FILE07
NIA_SL_WORD1779_REAL04_R,WORD1779,단양군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1779_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1779_REAL04_U,WORD1779,단양군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1779_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1780_REAL04_D,WORD1780,단양군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1780_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1780_REAL04_F,WORD1780,단양군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1780_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1780_REAL04_L,WORD1780,단양군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1780_REAL04_L.mp4,validation,FILE07
NIA_SL_WORD1780_REAL04_R,WORD1780,단양군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1780_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1780_REAL04_U,WORD1780,단양군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1780_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1781_REAL04_D,WORD1781,보은군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1781_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1781_REAL04_F,WORD1781,보은군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1781_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1781_REAL04_L,WORD1781,보은군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1781_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1781_REAL04_R,WORD1781,보은군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1781_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1781_REAL04_U,WORD1781,보은군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1781_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1782_REAL04_D,WORD1782,보은군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1782_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1782_REAL04_F,WORD1782,보은군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1782_REAL04_F.mp4,validation,FILE07
NIA_SL_WORD1782_REAL04_L,WORD1782,보은군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1782_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1782_REAL04_R,WORD1782,보은군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1782_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1782_REAL04_U,WORD1782,보은군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1782_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1783_REAL04_D,WORD1783,보은군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1783_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1783_REAL04_F,WORD1783,보은군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1783_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1783_REAL04_L,WORD1783,보은군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1783_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1783_REAL04_R,WORD1783,보은군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1783_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1783_REAL04_U,WORD1783,보은군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1783_REAL04_U.mp4,validation,FILE07
NIA_SL_WORD1784_REAL04_D,WORD1784,영동군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1784_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1784_REAL04_F,WORD1784,영동군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1784_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1784_REAL04_L,WORD1784,영동군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1784_REAL04_L.mp4,validation,FILE07
NIA_SL_WORD1784_REAL04_R,WORD1784,영동군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1784_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1784_REAL04_U,WORD1784,영동군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1784_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1785_REAL04_D,WORD1785,영동군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1785_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1785_REAL04_F,WORD1785,영동군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1785_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1785_REAL04_L,WORD1785,영동군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1785_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1785_REAL04_R,WORD1785,영동군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1785_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1785_REAL04_U,WORD1785,영동군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1785_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1786_REAL04_D,WORD1786,영동군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1786_REAL04_D.mp4,validation,FILE07
NIA_SL_WORD1786_REAL04_F,WORD1786,영동군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1786_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1786_REAL04_L,WORD1786,영동군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1786_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1786_REAL04_R,WORD1786,영동군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1786_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1786_REAL04_U,WORD1786,영동군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1786_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1787_REAL04_D,WORD1787,옥천군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1787_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1787_REAL04_F,WORD1787,옥천군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1787_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1787_REAL04_L,WORD1787,옥천군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1787_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1787_REAL04_R,WORD1787,옥천군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1787_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1787_REAL04_U,WORD1787,옥천군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1787_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1788_REAL04_D,WORD1788,옥천군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1788_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1788_REAL04_F,WORD1788,옥천군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1788_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1788_REAL04_L,WORD1788,옥천군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1788_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1788_REAL04_R,WORD1788,옥천군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1788_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1788_REAL04_U,WORD1788,옥천군수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1788_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1789_REAL04_D,WORD1789,옥천군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1789_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1789_REAL04_F,WORD1789,옥천군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1789_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1789_REAL04_L,WORD1789,옥천군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1789_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1789_REAL04_R,WORD1789,옥천군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1789_REAL04_R.mp4,validation,FILE07
NIA_SL_WORD1789_REAL04_U,WORD1789,옥천군주민지원센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1789_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1790_REAL04_D,WORD1790,제천시지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1790_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1790_REAL04_F,WORD1790,제천시지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1790_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1790_REAL04_L,WORD1790,제천시지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1790_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1790_REAL04_R,WORD1790,제천시지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1790_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1790_REAL04_U,WORD1790,제천시지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1790_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1791_REAL04_D,WORD1791,제천시수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1791_REAL04_D.mp4,validation,FILE07
NIA_SL_WORD1791_REAL04_F,WORD1791,제천시수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1791_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1791_REAL04_L,WORD1791,제천시수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1791_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1791_REAL04_R,WORD1791,제천시수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1791_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1791_REAL04_U,WORD1791,제천시수어통역센터,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1791_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1792_REAL04_D,WORD1792,제천시청,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1792_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1792_REAL04_F,WORD1792,제천시청,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1792_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1792_REAL04_L,WORD1792,제천시청,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1792_REAL04_L.mp4,train,FILE07
NIA_SL_WORD1792_REAL04_R,WORD1792,제천시청,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1792_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1792_REAL04_U,WORD1792,제천시청,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1792_REAL04_U.mp4,train,FILE07
NIA_SL_WORD1793_REAL04_D,WORD1793,진천군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1793_REAL04_D.mp4,train,FILE07
NIA_SL_WORD1793_REAL04_F,WORD1793,진천군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1793_REAL04_F.mp4,train,FILE07
NIA_SL_WORD1793_REAL04_L,WORD1793,진천군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1793_REAL04_L.mp4,validation,FILE07
NIA_SL_WORD1793_REAL04_R,WORD1793,진천군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1793_REAL04_R.mp4,train,FILE07
NIA_SL_WORD1793_REAL04_U,WORD1793,진천군지부,C:\Users\Admin\Desktop\KSL_project\수어 영상\1.Training\[원천]07_real_word_video\04\NIA_SL_WORD1793_REAL04_U.mp4,train,FILE07
