scenario,segment_index,segment_name,expected,spatial_variant,segment_variant,start_sec,end_sec,duration_sec,hand_frames,pred_label,pred_conf,target_conf,target_rank,top5,top1_hit
merge2,2,골절,골절,zoom1.20,shift_right_0.2,3.67,8.17,4.5,51,골절,0.9741259813308716,0.9741259813308716,1,"[{""label"": ""골절"", ""confidence"": 0.9741259813308716}, {""label"": ""낚시대"", ""confidence"": 0.008097619749605656}, {""label"": ""맹세"", ""confidence"": 0.0058996728621423244}, {""label"": ""열배"", ""confidence"": 0.0030718690250068903}, {""label"": ""면제"", ""confidence"": 0.0010216801892966032}]",True
merge2,3,아프다,아프다,zoom1.20,base,7.97,10.433,2.463,19,여자,0.46036776900291443,0.004726042505353689,15,"[{""label"": ""여자"", ""confidence"": 0.46036776900291443}, {""label"": ""여동생"", ""confidence"": 0.19137470424175262}, {""label"": ""귀"", ""confidence"": 0.04245555400848389}, {""label"": ""가다"", ""confidence"": 0.04185893386602402}, {""label"": ""내버려두다"", ""confidence"": 0.02668563276529312}]",False
merge2,3,아프다,아프다,zoom1.20,trim_head_0.2,8.17,10.433,2.263,16,가다,0.21672983467578888,0.042538806796073914,4,"[{""label"": ""가다"", ""confidence"": 0.21672983467578888}, {""label"": ""여자"", ""confidence"": 0.18956588208675385}, {""label"": ""결점"", ""confidence"": 0.04914993420243263}, {""label"": ""아프다"", ""confidence"": 0.042538806796073914}, {""label"": ""여동생"", ""confidence"": 0.04052026569843292}]",False
merge2,3,아프다,아프다,zoom1.20,trim_tail_0.2,7.97,10.257,2.287,19,여자,0.46036776900291443,0.004726042505353689,15,"[{""label"": ""여자"", ""confidence"": 0.46036776900291443}, {""label"": ""여동생"", ""confidence"": 0.19137470424175262}, {""label"": ""귀"", ""confidence"": 0.04245555400848389}, {""label"": ""가다"", ""confidence"": 0.04185893386602402}, {""label"": ""내버려두다"", ""confidence"": 0.02668563276529312}]",False
merge2,3,아프다,아프다,zoom1.20,trim_both_0.2,8.17,10.257,2.087,16,가다,0.21672983467578888,0.042538806796073914,4,"[{""label"": ""가다"", ""confidence"": 0.21672983467578888}, {""label"": ""여자"", ""confidence"": 0.18956588208675385}, {""label"": ""결점"", ""confidence"": 0.04914993420243263}, {""label"": ""아프다"", ""confidence"": 0.042538806796073914}, {""label"": ""여동생"", ""confidence"": 0.04052026569843292}]",False
merge2,3,아프다,아프다,zoom1.20,trim_head_0.4,8.37,10.433,2.063,15,결점,0.16225332021713257,0.022702530026435852,7,"[{""label"": ""결점"", ""confidence"": 0.16225332021713257}, {""label"": ""가다"", ""confidence"": 0.11667513102293015}, {""label"": ""국어학"", ""confidence"": 0.0438556931912899}, {""label"": ""불가능"", ""confidence"": 0.029798798263072968}, {""label"": ""자다"", ""confidence"": 0.029456349089741707}]",False
merge2,3,아프다,아프다,zoom1.20,trim_tail_0.4,7.97,10.057,2.087,19,여자,0.46036776900291443,0.004726042505353689,15,"[{""label"": ""여자"", ""confidence"": 0.46036776900291443}, {""label"": ""여동생"", ""confidence"": 0.19137470424175262}, {""label"": ""귀"", ""confidence"": 0.04245555400848389}, {""label"": ""가다"", ""confidence"": 0.04185893386602402}, {""label"": ""내버려두다"", ""confidence"": 0.02668563276529312}]",False
merge2,3,아프다,아프다,zoom1.20,trim_both_0.4,8.37,10.057,1.687,15,결점,0.16225332021713257,0.022702530026435852,7,"[{""label"": ""결점"", ""confidence"": 0.16225332021713257}, {""label"": ""가다"", ""confidence"": 0.11667513102293015}, {""label"": ""국어학"", ""confidence"": 0.0438556931912899}, {""label"": ""불가능"", ""confidence"": 0.029798798263072968}, {""label"": ""자다"", ""confidence"": 0.029456349089741707}]",False
merge2,3,아프다,아프다,zoom1.20,extend_head_0.2,7.77,10.433,2.663,21,소식,0.06845887005329132,0.00017352729628328234,307,"[{""label"": ""소식"", ""confidence"": 0.06845887005329132}, {""label"": ""십삼"", ""confidence"": 0.06780832260847092}, {""label"": ""가래떡"", ""confidence"": 0.05705874413251877}, {""label"": ""힘"", ""confidence"": 0.05517532303929329}, {""label"": ""불가능"", ""confidence"": 0.04486064240336418}]",False
merge2,3,아프다,아프다,zoom1.20,extend_tail_0.2,7.97,10.433,2.463,19,여자,0.46036776900291443,0.004726042505353689,15,"[{""label"": ""여자"", ""confidence"": 0.46036776900291443}, {""label"": ""여동생"", ""confidence"": 0.19137470424175262}, {""label"": ""귀"", ""confidence"": 0.04245555400848389}, {""label"": ""가다"", ""confidence"": 0.04185893386602402}, {""label"": ""내버려두다"", ""confidence"": 0.02668563276529312}]",False
merge2,3,아프다,아프다,zoom1.20,extend_both_0.2,7.77,10.433,2.663,21,소식,0.06845887005329132,0.00017352729628328234,307,"[{""label"": ""소식"", ""confidence"": 0.06845887005329132}, {""label"": ""십삼"", ""confidence"": 0.06780832260847092}, {""label"": ""가래떡"", ""confidence"": 0.05705874413251877}, {""label"": ""힘"", ""confidence"": 0.05517532303929329}, {""label"": ""불가능"", ""confidence"": 0.04486064240336418}]",False
merge2,3,아프다,아프다,zoom1.20,shift_left_0.2,7.77,10.257,2.487,21,소식,0.06845887005329132,0.00017352729628328234,307,"[{""label"": ""소식"", ""confidence"": 0.06845887005329132}, {""label"": ""십삼"", ""confidence"": 0.06780832260847092}, {""label"": ""가래떡"", ""confidence"": 0.05705874413251877}, {""label"": ""힘"", ""confidence"": 0.05517532303929329}, {""label"": ""불가능"", ""confidence"": 0.04486064240336418}]",False
merge2,3,아프다,아프다,zoom1.20,shift_right_0.2,8.17,10.433,2.263,16,가다,0.21672983467578888,0.042538806796073914,4,"[{""label"": ""가다"", ""confidence"": 0.21672983467578888}, {""label"": ""여자"", ""confidence"": 0.18956588208675385}, {""label"": ""결점"", ""confidence"": 0.04914993420243263}, {""label"": ""아프다"", ""confidence"": 0.042538806796073914}, {""label"": ""여동생"", ""confidence"": 0.04052026569843292}]",False
merge2,1,다리,다리,zoom1.10_hflip,base,0.0,3.47,3.47,42,기린,0.9602649807929993,3.1916966847234107e-09,2477,"[{""label"": ""기린"", ""confidence"": 0.9602649807929993}, {""label"": ""날씬"", ""confidence"": 0.010511854663491249}, {""label"": ""연기"", ""confidence"": 0.005772470962256193}, {""label"": ""가만히"", ""confidence"": 0.004254129249602556}, {""label"": ""재산"", ""confidence"": 0.003345045493915677}]",False
merge2,1,다리,다리,zoom1.10_hflip,trim_head_0.2,0.2,3.47,3.27,39,기린,0.9761673212051392,1.2795052795055994e-09,2508,"[{""label"": ""기린"", ""confidence"": 0.9761673212051392}, {""label"": ""가만히"", ""confidence"": 0.005584159400314093}, {""label"": ""연기"", ""confidence"": 0.004122200421988964}, {""label"": ""재산"", ""confidence"": 0.003226320259273052}, {""label"": ""날씬"", ""confidence"": 0.003187662223353982}]",False
merge2,1,다리,다리,zoom1.10_hflip,trim_tail_0.2,0.0,3.27,3.27,40,기린,0.9761438369750977,1.960904105757777e-09,2489,"[{""label"": ""기린"", ""confidence"": 0.9761438369750977}, {""label"": ""날씬"", ""confidence"": 0.003847940359264612}, {""label"": ""연기"", ""confidence"": 0.0037347914185374975}, {""label"": ""가만히"", ""confidence"": 0.003296784358099103}, {""label"": ""재산"", ""confidence"": 0.0025423632469028234}]",False
merge2,1,다리,다리,zoom1.10_hflip,trim_both_0.2,0.2,3.27,3.07,37,기린,0.9820845723152161,1.0877646561269216e-09,2524,"[{""label"": ""기린"", ""confidence"": 0.9820845723152161}, {""label"": ""가만히"", ""confidence"": 0.004115620162338018}, {""label"": ""연기"", ""confidence"": 0.0031279188115149736}, {""label"": ""재산"", ""confidence"": 0.0021657124161720276}, {""label"": ""날씬"", ""confidence"": 0.0011577153345569968}]",False
merge2,1,다리,다리,zoom1.10_hflip,trim_head_0.4,0.4,3.47,3.07,37,기린,0.9815757274627686,8.10730149680694e-10,2552,"[{""label"": ""기린"", ""confidence"": 0.9815757274627686}, {""label"": ""가만히"", ""confidence"": 0.005407119169831276}, {""label"": ""연기"", ""confidence"": 0.003510877722874284}, {""label"": ""재산"", ""confidence"": 0.003106682328507304}, {""label"": ""날씬"", ""confidence"": 0.0006751661421731114}]",False
merge2,1,다리,다리,zoom1.10_hflip,trim_tail_0.4,0.0,3.07,3.07,37,기린,0.9574106335639954,4.993919944240588e-09,2455,"[{""label"": ""기린"", ""confidence"": 0.9574106335639954}, {""label"": ""날씬"", ""confidence"": 0.010805504396557808}, {""label"": ""이란"", ""confidence"": 0.003456994891166687}, {""label"": ""연기"", ""confidence"": 0.0032417040783911943}, {""label"": ""뜨겁다"", ""confidence"": 0.0028866648208349943}]",False
merge2,1,다리,다리,zoom1.10_hflip,trim_both_0.4,0.4,3.07,2.67,32,기린,0.9861950874328613,7.266749979528697e-10,2591,"[{""label"": ""기린"", ""confidence"": 0.9861950874328613}, {""label"": ""가만히"", ""confidence"": 0.002711286535486579}, {""label"": ""재산"", ""confidence"": 0.0017748251557350159}, {""label"": ""연기"", ""confidence"": 0.0014958188403397799}, {""label"": ""이란"", ""confidence"": 0.0011457602959126234}]",False
merge2,1,다리,다리,zoom1.10_hflip,extend_head_0.2,0.0,3.47,3.47,42,기린,0.9602649807929993,3.1916966847234107e-09,2477,"[{""label"": ""기린"", ""confidence"": 0.9602649807929993}, {""label"": ""날씬"", ""confidence"": 0.010511854663491249}, {""label"": ""연기"", ""confidence"": 0.005772470962256193}, {""label"": ""가만히"", ""confidence"": 0.004254129249602556}, {""label"": ""재산"", ""confidence"": 0.003345045493915677}]",False
merge2,1,다리,다리,zoom1.10_hflip,extend_tail_0.2,0.0,3.67,3.67,45,기린,0.9610981941223145,2.2385602260754922e-09,2613,"[{""label"": ""기린"", ""confidence"": 0.9610981941223145}, {""label"": ""연기"", ""confidence"": 0.008069604635238647}, {""label"": ""날씬"", ""confidence"": 0.0033820923417806625}, {""label"": ""가만히"", ""confidence"": 0.0029802946373820305}, {""label"": ""재산"", ""confidence"": 0.0027261849027127028}]",False
merge2,1,다리,다리,zoom1.10_hflip,extend_both_0.2,0.0,3.67,3.67,45,기린,0.9610981941223145,2.2385602260754922e-09,2613,"[{""label"": ""기린"", ""confidence"": 0.9610981941223145}, {""label"": ""연기"", ""confidence"": 0.008069604635238647}, {""label"": ""날씬"", ""confidence"": 0.0033820923417806625}, {""label"": ""가만히"", ""confidence"": 0.0029802946373820305}, {""label"": ""재산"", ""confidence"": 0.0027261849027127028}]",False
merge2,1,다리,다리,zoom1.10_hflip,shift_left_0.2,0.0,3.27,3.27,40,기린,0.9761438369750977,1.960904105757777e-09,2489,"[{""label"": ""기린"", ""confidence"": 0.9761438369750977}, {""label"": ""날씬"", ""confidence"": 0.003847940359264612}, {""label"": ""연기"", ""confidence"": 0.0037347914185374975}, {""label"": ""가만히"", ""confidence"": 0.003296784358099103}, {""label"": ""재산"", ""confidence"": 0.0025423632469028234}]",False
merge2,1,다리,다리,zoom1.10_hflip,shift_right_0.2,0.2,3.67,3.47,42,기린,0.9766402244567871,1.243037561771132e-09,2537,"[{""label"": ""기린"", ""confidence"": 0.9766402244567871}, {""label"": ""가만히"", ""confidence"": 0.006742388010025024}, {""label"": ""연기"", ""confidence"": 0.005134682636708021}, {""label"": ""재산"", ""confidence"": 0.0025946965906769037}, {""label"": ""날씬"", ""confidence"": 0.0014371371362358332}]",False
merge2,2,골절,골절,zoom1.10_hflip,base,3.47,7.97,4.5,54,자랑,0.23937484622001648,0.0025669981259852648,31,"[{""label"": ""자랑"", ""confidence"": 0.23937484622001648}, {""label"": ""올림픽경기"", ""confidence"": 0.12545257806777954}, {""label"": ""서대문"", ""confidence"": 0.11054103076457977}, {""label"": ""친가족"", ""confidence"": 0.05034671351313591}, {""label"": ""소문내다"", ""confidence"": 0.04700282961130142}]",False
merge2,2,골절,골절,zoom1.10_hflip,trim_head_0.2,3.67,7.97,4.3,51,서대문,0.38797444105148315,0.0014208665816113353,25,"[{""label"": ""서대문"", ""confidence"": 0.38797444105148315}, {""label"": ""가족"", ""confidence"": 0.1707681119441986}, {""label"": ""자랑"", ""confidence"": 0.08697527647018433}, {""label"": ""친가족"", ""confidence"": 0.06785848736763}, {""label"": ""없다"", ""confidence"": 0.040321242064237595}]",False
merge2,2,골절,골절,zoom1.10_hflip,trim_tail_0.2,3.47,7.77,4.3,52,서대문,0.23232702910900116,0.001680539222434163,32,"[{""label"": ""서대문"", ""confidence"": 0.23232702910900116}, {""label"": ""없다"", ""confidence"": 0.13707178831100464}, {""label"": ""친가족"", ""confidence"": 0.11460991948843002}, {""label"": ""이력"", ""confidence"": 0.08365871012210846}, {""label"": ""자랑"", ""confidence"": 0.05735228210687637}]",False
merge2,2,골절,골절,zoom1.10_hflip,trim_both_0.2,3.67,7.77,4.1,49,자랑,0.25708454847335815,0.002710652770474553,23,"[{""label"": ""자랑"", ""confidence"": 0.25708454847335815}, {""label"": ""서대문"", ""confidence"": 0.20745928585529327}, {""label"": ""가족"", ""confidence"": 0.10791870206594467}, {""label"": ""친가족"", ""confidence"": 0.08902313560247421}, {""label"": ""세배"", ""confidence"": 0.03728404641151428}]",False
merge2,2,골절,골절,zoom1.10_hflip,trim_head_0.4,3.87,7.97,4.1,49,서대문,0.5074049830436707,0.0005136536783538759,27,"[{""label"": ""서대문"", ""confidence"": 0.5074049830436707}, {""label"": ""가족"", ""confidence"": 0.18942119181156158}, {""label"": ""친가족"", ""confidence"": 0.09535165876150131}, {""label"": ""자랑"", ""confidence"": 0.07783623039722443}, {""label"": ""없다"", ""confidence"": 0.0346396341919899}]",False
merge2,2,골절,골절,zoom1.10_hflip,trim_tail_0.4,3.47,7.57,4.1,49,친가족,0.17706872522830963,0.013758119195699692,13,"[{""label"": ""친가족"", ""confidence"": 0.17706872522830963}, {""label"": ""소문내다"", ""confidence"": 0.14982864260673523}, {""label"": ""올림픽경기"", ""confidence"": 0.1477653980255127}, {""label"": ""공식발표"", ""confidence"": 0.07749854028224945}, {""label"": ""서대문"", ""confidence"": 0.05099199712276459}]",False
merge2,2,골절,골절,zoom1.10_hflip,trim_both_0.4,3.87,7.57,3.7,44,서대문,0.23887357115745544,0.0028480321634560823,20,"[{""label"": ""서대문"", ""confidence"": 0.23887357115745544}, {""label"": ""친가족"", ""confidence"": 0.22883647680282593}, {""label"": ""가족"", ""confidence"": 0.2107231616973877}, {""label"": ""자랑"", ""confidence"": 0.05791456624865532}, {""label"": ""없다"", ""confidence"": 0.046003155410289764}]",False
merge2,2,골절,골절,zoom1.10_hflip,extend_head_0.2,3.27,7.97,4.7,56,자랑,0.1455194354057312,0.0017119173426181078,32,"[{""label"": ""자랑"", ""confidence"": 0.1455194354057312}, {""label"": ""서대문"", ""confidence"": 0.13344040513038635}, {""label"": ""올림픽경기"", ""confidence"": 0.11091078072786331}, {""label"": ""가족"", ""confidence"": 0.08453369140625}, {""label"": ""이력"", ""confidence"": 0.08195286989212036}]",False
merge2,2,골절,골절,zoom1.10_hflip,extend_tail_0.2,3.47,8.17,4.7,57,서대문,0.22221016883850098,0.0010870415717363358,45,"[{""label"": ""서대문"", ""confidence"": 0.22221016883850098}, {""label"": ""올림픽경기"", ""confidence"": 0.12702079117298126}, {""label"": ""가족"", ""confidence"": 0.10597005486488342}, {""label"": ""청진기"", ""confidence"": 0.07106193155050278}, {""label"": ""자랑"", ""confidence"": 0.06711705029010773}]",False
merge2,2,골절,골절,zoom1.10_hflip,extend_both_0.2,3.27,8.17,4.9,59,서대문,0.20959019660949707,0.0008600702858529985,49,"[{""label"": ""서대문"", ""confidence"": 0.20959019660949707}, {""label"": ""올림픽경기"", ""confidence"": 0.16408179700374603}, {""label"": ""가족"", ""confidence"": 0.11631502956151962}, {""label"": ""이력"", ""confidence"": 0.07891010493040085}, {""label"": ""청진기"", ""confidence"": 0.0589163638651371}]",False
merge2,2,골절,골절,zoom1.10_hflip,shift_left_0.2,3.27,7.77,4.5,54,올림픽경기,0.17355096340179443,0.001872727065347135,33,"[{""label"": ""올림픽경기"", ""confidence"": 0.17355096340179443}, {""label"": ""서대문"", ""confidence"": 0.1488134115934372}, {""label"": ""이력"", ""confidence"": 0.09947886317968369}, {""label"": ""친가족"", ""confidence"": 0.09437421709299088}, {""label"": ""공식발표"", ""confidence"": 0.06756699085235596}]",False
merge2,2,골절,골절,zoom1.10_hflip,shift_right_0.2,3.67,8.17,4.5,54,서대문,0.4242430627346039,0.0010001891059800982,25,"[{""label"": ""서대문"", ""confidence"": 0.4242430627346039}, {""label"": ""가족"", ""confidence"": 0.2399715930223465}, {""label"": ""친가족"", ""confidence"": 0.10349197685718536}, {""label"": ""자랑"", ""confidence"": 0.057420313358306885}, {""label"": ""동대문"", ""confidence"": 0.02262067422270775}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,base,7.97,10.433,2.463,29,불신,0.3340545892715454,4.050057356153047e-08,2277,"[{""label"": ""불신"", ""confidence"": 0.3340545892715454}, {""label"": ""강원도"", ""confidence"": 0.2654156982898712}, {""label"": ""팔십억"", ""confidence"": 0.1231381744146347}, {""label"": ""팔십오억"", ""confidence"": 0.08328196406364441}, {""label"": ""불필요"", ""confidence"": 0.027528507634997368}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,trim_head_0.2,8.17,10.433,2.263,26,불신,0.3238319158554077,1.3376816809795855e-07,2077,"[{""label"": ""불신"", ""confidence"": 0.3238319158554077}, {""label"": ""강원도"", ""confidence"": 0.3219657838344574}, {""label"": ""팔십오억"", ""confidence"": 0.06547747552394867}, {""label"": ""팔십억"", ""confidence"": 0.060561612248420715}, {""label"": ""불필요"", ""confidence"": 0.038815733045339584}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,trim_tail_0.2,7.97,10.257,2.287,28,불신,0.332327663898468,4.331395686563155e-08,2247,"[{""label"": ""불신"", ""confidence"": 0.332327663898468}, {""label"": ""강원도"", ""confidence"": 0.272665411233902}, {""label"": ""팔십억"", ""confidence"": 0.1251877397298813}, {""label"": ""팔십오억"", ""confidence"": 0.0794813334941864}, {""label"": ""불필요"", ""confidence"": 0.025446336716413498}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,trim_both_0.2,8.17,10.257,2.087,25,강원도,0.3343154191970825,1.3848590185716603e-07,2064,"[{""label"": ""강원도"", ""confidence"": 0.3343154191970825}, {""label"": ""불신"", ""confidence"": 0.3171302080154419}, {""label"": ""팔십오억"", ""confidence"": 0.06359987705945969}, {""label"": ""팔십억"", ""confidence"": 0.06239020824432373}, {""label"": ""불필요"", ""confidence"": 0.03513457626104355}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,trim_head_0.4,8.37,10.433,2.063,24,불신,0.3185195326805115,2.7324270490680647e-07,1995,"[{""label"": ""불신"", ""confidence"": 0.3185195326805115}, {""label"": ""강원도"", ""confidence"": 0.30492985248565674}, {""label"": ""팔십오억"", ""confidence"": 0.06165415421128273}, {""label"": ""불필요"", ""confidence"": 0.04167751595377922}, {""label"": ""녹초"", ""confidence"": 0.03834550827741623}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,trim_tail_0.4,7.97,10.057,2.087,25,불신,0.3330327272415161,4.697034938772049e-08,2214,"[{""label"": ""불신"", ""confidence"": 0.3330327272415161}, {""label"": ""강원도"", ""confidence"": 0.25353002548217773}, {""label"": ""팔십억"", ""confidence"": 0.1342400163412094}, {""label"": ""팔십오억"", ""confidence"": 0.0841682180762291}, {""label"": ""광업"", ""confidence"": 0.02496497333049774}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,trim_both_0.4,8.37,10.057,1.687,20,불신,0.32485678791999817,2.914133006015618e-07,2012,"[{""label"": ""불신"", ""confidence"": 0.32485678791999817}, {""label"": ""강원도"", ""confidence"": 0.2736278176307678}, {""label"": ""팔십오억"", ""confidence"": 0.070474773645401}, {""label"": ""팔십억"", ""confidence"": 0.04354962706565857}, {""label"": ""녹초"", ""confidence"": 0.041861142963171005}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,extend_head_0.2,7.77,10.433,2.663,31,불신,0.30755946040153503,2.225652906417963e-08,2328,"[{""label"": ""불신"", ""confidence"": 0.30755946040153503}, {""label"": ""강원도"", ""confidence"": 0.2814056873321533}, {""label"": ""팔십억"", ""confidence"": 0.17661720514297485}, {""label"": ""팔십오억"", ""confidence"": 0.07201530039310455}, {""label"": ""쓰다"", ""confidence"": 0.021172035485506058}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,extend_tail_0.2,7.97,10.433,2.463,29,불신,0.3340545892715454,4.050057356153047e-08,2277,"[{""label"": ""불신"", ""confidence"": 0.3340545892715454}, {""label"": ""강원도"", ""confidence"": 0.2654156982898712}, {""label"": ""팔십억"", ""confidence"": 0.1231381744146347}, {""label"": ""팔십오억"", ""confidence"": 0.08328196406364441}, {""label"": ""불필요"", ""confidence"": 0.027528507634997368}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,extend_both_0.2,7.77,10.433,2.663,31,불신,0.30755946040153503,2.225652906417963e-08,2328,"[{""label"": ""불신"", ""confidence"": 0.30755946040153503}, {""label"": ""강원도"", ""confidence"": 0.2814056873321533}, {""label"": ""팔십억"", ""confidence"": 0.17661720514297485}, {""label"": ""팔십오억"", ""confidence"": 0.07201530039310455}, {""label"": ""쓰다"", ""confidence"": 0.021172035485506058}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,shift_left_0.2,7.77,10.257,2.487,30,불신,0.3046594262123108,2.223781514487655e-08,2323,"[{""label"": ""불신"", ""confidence"": 0.3046594262123108}, {""label"": ""강원도"", ""confidence"": 0.28395432233810425}, {""label"": ""팔십억"", ""confidence"": 0.18034987151622772}, {""label"": ""팔십오억"", ""confidence"": 0.07081162929534912}, {""label"": ""쓰다"", ""confidence"": 0.020386630669236183}]",False
merge2,3,아프다,아프다,zoom1.10_hflip,shift_right_0.2,8.17,10.433,2.263,26,불신,0.3238319158554077,1.3376816809795855e-07,2077,"[{""label"": ""불신"", ""confidence"": 0.3238319158554077}, {""label"": ""강원도"", ""confidence"": 0.3219657838344574}, {""label"": ""팔십오억"", ""confidence"": 0.06547747552394867}, {""label"": ""팔십억"", ""confidence"": 0.060561612248420715}, {""label"": ""불필요"", ""confidence"": 0.038815733045339584}]",False
merge2,1,다리,다리,zoom1.20_hflip,base,0.0,3.47,3.47,36,기린,0.9830737709999084,5.663086666274353e-10,2624,"[{""label"": ""기린"", ""confidence"": 0.9830737709999084}, {""label"": ""가만히"", ""confidence"": 0.004722668323665857}, {""label"": ""재산"", ""confidence"": 0.0032044281251728535}, {""label"": ""연기"", ""confidence"": 0.0021854888182133436}, {""label"": ""뜨겁다"", ""confidence"": 0.0007702753064222634}]",False
merge2,1,다리,다리,zoom1.20_hflip,trim_head_0.2,0.2,3.47,3.27,33,기린,0.9842082858085632,3.177483554051008e-10,2689,"[{""label"": ""기린"", ""confidence"": 0.9842082858085632}, {""label"": ""재산"", ""confidence"": 0.004191325977444649}, {""label"": ""가만히"", ""confidence"": 0.002892822027206421}, {""label"": ""연기"", ""confidence"": 0.0015956737333908677}, {""label"": ""야구"", ""confidence"": 0.001562120858579874}]",False
merge2,1,다리,다리,zoom1.20_hflip,trim_tail_0.2,0.0,3.27,3.27,36,기린,0.9830737709999084,5.663086666274353e-10,2624,"[{""label"": ""기린"", ""confidence"": 0.9830737709999084}, {""label"": ""가만히"", ""confidence"": 0.004722668323665857}, {""label"": ""재산"", ""confidence"": 0.0032044281251728535}, {""label"": ""연기"", ""confidence"": 0.0021854888182133436}, {""label"": ""뜨겁다"", ""confidence"": 0.0007702753064222634}]",False
merge2,1,다리,다리,zoom1.20_hflip,trim_both_0.2,0.2,3.27,3.07,33,기린,0.9842082858085632,3.177483554051008e-10,2689,"[{""label"": ""기린"", ""confidence"": 0.9842082858085632}, {""label"": ""재산"", ""confidence"": 0.004191325977444649}, {""label"": ""가만히"", ""confidence"": 0.002892822027206421}, {""label"": ""연기"", ""confidence"": 0.0015956737333908677}, {""label"": ""야구"", ""confidence"": 0.001562120858579874}]",False
merge2,1,다리,다리,zoom1.20_hflip,trim_head_0.4,0.4,3.47,3.07,31,기린,0.9912059903144836,1.880301747636537e-10,2660,"[{""label"": ""기린"", ""confidence"": 0.9912059903144836}, {""label"": ""재산"", ""confidence"": 0.002215198241174221}, {""label"": ""가만히"", ""confidence"": 0.0017505954019725323}, {""label"": ""연기"", ""confidence"": 0.0015189724508672953}, {""label"": ""야구"", ""confidence"": 0.0008528109756298363}]",False
merge2,1,다리,다리,zoom1.20_hflip,trim_tail_0.4,0.0,3.07,3.07,36,기린,0.9830737709999084,5.663086666274353e-10,2624,"[{""label"": ""기린"", ""confidence"": 0.9830737709999084}, {""label"": ""가만히"", ""confidence"": 0.004722668323665857}, {""label"": ""재산"", ""confidence"": 0.0032044281251728535}, {""label"": ""연기"", ""confidence"": 0.0021854888182133436}, {""label"": ""뜨겁다"", ""confidence"": 0.0007702753064222634}]",False
merge2,1,다리,다리,zoom1.20_hflip,trim_both_0.4,0.4,3.07,2.67,31,기린,0.9912059903144836,1.880301747636537e-10,2660,"[{""label"": ""기린"", ""confidence"": 0.9912059903144836}, {""label"": ""재산"", ""confidence"": 0.002215198241174221}, {""label"": ""가만히"", ""confidence"": 0.0017505954019725323}, {""label"": ""연기"", ""confidence"": 0.0015189724508672953}, {""label"": ""야구"", ""confidence"": 0.0008528109756298363}]",False
merge2,1,다리,다리,zoom1.20_hflip,extend_head_0.2,0.0,3.47,3.47,36,기린,0.9830737709999084,5.663086666274353e-10,2624,"[{""label"": ""기린"", ""confidence"": 0.9830737709999084}, {""label"": ""가만히"", ""confidence"": 0.004722668323665857}, {""label"": ""재산"", ""confidence"": 0.0032044281251728535}, {""label"": ""연기"", ""confidence"": 0.0021854888182133436}, {""label"": ""뜨겁다"", ""confidence"": 0.0007702753064222634}]",False
merge2,1,다리,다리,zoom1.20_hflip,extend_tail_0.2,0.0,3.67,3.67,36,기린,0.9830737709999084,5.663086666274353e-10,2624,"[{""label"": ""기린"", ""confidence"": 0.9830737709999084}, {""label"": ""가만히"", ""confidence"": 0.004722668323665857}, {""label"": ""재산"", ""confidence"": 0.0032044281251728535}, {""label"": ""연기"", ""confidence"": 0.0021854888182133436}, {""label"": ""뜨겁다"", ""confidence"": 0.0007702753064222634}]",False
merge2,1,다리,다리,zoom1.20_hflip,extend_both_0.2,0.0,3.67,3.67,36,기린,0.9830737709999084,5.663086666274353e-10,2624,"[{""label"": ""기린"", ""confidence"": 0.9830737709999084}, {""label"": ""가만히"", ""confidence"": 0.004722668323665857}, {""label"": ""재산"", ""confidence"": 0.0032044281251728535}, {""label"": ""연기"", ""confidence"": 0.0021854888182133436}, {""label"": ""뜨겁다"", ""confidence"": 0.0007702753064222634}]",False
merge2,1,다리,다리,zoom1.20_hflip,shift_left_0.2,0.0,3.27,3.27,36,기린,0.9830737709999084,5.663086666274353e-10,2624,"[{""label"": ""기린"", ""confidence"": 0.9830737709999084}, {""label"": ""가만히"", ""confidence"": 0.004722668323665857}, {""label"": ""재산"", ""confidence"": 0.0032044281251728535}, {""label"": ""연기"", ""confidence"": 0.0021854888182133436}, {""label"": ""뜨겁다"", ""confidence"": 0.0007702753064222634}]",False
merge2,1,다리,다리,zoom1.20_hflip,shift_right_0.2,0.2,3.67,3.47,33,기린,0.9842082858085632,3.177483554051008e-10,2689,"[{""label"": ""기린"", ""confidence"": 0.9842082858085632}, {""label"": ""재산"", ""confidence"": 0.004191325977444649}, {""label"": ""가만히"", ""confidence"": 0.002892822027206421}, {""label"": ""연기"", ""confidence"": 0.0015956737333908677}, {""label"": ""야구"", ""confidence"": 0.001562120858579874}]",False
